year,region,country,discipline_title,event_title,event_gender,medal_type,life_expectancy,dalys_impact_levels_for_depression
1992,Europe,Germany,Shooting,10m air rifle 60 shots men,Men,BRONZE,High,Moderate
1992,Asia,China,Shooting,skeet (125 targets) mixed,Open,GOLD,Medium-High,Minimal
1992,South America,Peru,Shooting,skeet (125 targets) mixed,Open,SILVER,Medium-High,Minimal
1992,Europe,Italy,Shooting,skeet (125 targets) mixed,Open,BRONZE,High,Severe
1992,Europe,Bulgaria,Shooting,10m air rifle 40 shots women,Women,SILVER,Medium-High,Minimal
1992,Europe,Russia,Shooting,25m pistol 3030 shots women,Women,GOLD,Medium-High,Moderate
1992,Asia,China,Shooting,25m pistol 3030 shots women,Women,SILVER,Medium-High,Minimal
1992,Asia,Mongolia,Shooting,25m pistol 3030 shots women,Women,BRONZE,Medium-Low,Severe
1992,Europe,Norway,Shooting,50m rifle prone 60 shots men,Men,SILVER,High,Moderate
1992,Europe,Russia,Shooting,10m air pistol 40 shots women,Women,GOLD,Medium-High,Moderate
1992,Europe,Bulgaria,Shooting,10m air pistol 40 shots women,Women,BRONZE,Medium-High,Minimal
1992,Europe,Germany,Shooting,50m running target 3030 shot men,Men,GOLD,High,Moderate
1992,Europe,Russia,Shooting,50m running target 3030 shot men,Men,SILVER,Medium-High,Moderate
1992,North America,Cuba,Boxing,67  71kg lightmiddleweight men,Men,GOLD,High,Critical
1992,Europe,Netherlands,Boxing,67  71kg lightmiddleweight men,Men,SILVER,High,Moderate
1992,Europe,Hungary,Boxing,67  71kg lightmiddleweight men,Men,BRONZE,Medium-High,Moderate
1992,Europe,United Kingdom,Boxing,67  71kg lightmiddleweight men,Men,BRONZE,High,Critical
1992,North America,Cuba,Boxing,48kg lightflyweight men,Men,GOLD,High,Critical
1992,Europe,Bulgaria,Boxing,48kg lightflyweight men,Men,SILVER,Medium-High,Minimal
1992,Europe,Germany,Boxing,48kg lightflyweight men,Men,BRONZE,High,Moderate
1992,Asia,Philippines,Boxing,48kg lightflyweight men,Men,BRONZE,Medium-High,Minimal
1992,North America,Cuba,Boxing,81-91kg heavyweight men,Men,GOLD,High,Critical
1992,Africa,Nigeria,Boxing,81-91kg heavyweight men,Men,SILVER,Low,Severe
1992,Europe,Netherlands,Boxing,81-91kg heavyweight men,Men,BRONZE,High,Moderate
1992,Oceania,New Zealand,Boxing,81-91kg heavyweight men,Men,BRONZE,High,Moderate
1992,North America,Cuba,Boxing,71-75kg men,Men,GOLD,High,Critical
1992,North America,United States,Boxing,71-75kg men,Men,SILVER,High,Severe
1992,North America,Canada,Boxing,71-75kg men,Men,BRONZE,High,Moderate
1992,Europe,Germany,Boxing,75-81kg lightheavyweight men,Men,GOLD,High,Moderate
1992,Europe,Russia,Boxing,75-81kg lightheavyweight men,Men,SILVER,Medium-High,Moderate
1992,Europe,Hungary,Boxing,75-81kg lightheavyweight men,Men,BRONZE,Medium-High,Moderate
1992,Europe,Poland,Boxing,75-81kg lightheavyweight men,Men,BRONZE,Medium-High,Minimal
1992,North America,Cuba,Boxing,48-51kg flyweight men,Men,SILVER,High,Critical
1992,North America,United States,Boxing,48-51kg flyweight men,Men,BRONZE,High,Severe
1992,Europe,Hungary,Boxing,48-51kg flyweight men,Men,BRONZE,Medium-High,Moderate
1992,North America,Cuba,Boxing,91kg super heavyweight men,Men,GOLD,High,Critical
1992,Africa,Nigeria,Boxing,91kg super heavyweight men,Men,SILVER,Low,Severe
1992,Europe,Denmark,Boxing,91kg super heavyweight men,Men,BRONZE,High,Critical
1992,Europe,Bulgaria,Boxing,91kg super heavyweight men,Men,BRONZE,Medium-High,Minimal
1992,Europe,Ireland,Boxing,63.5-67kg welterweight men,Men,GOLD,High,Severe
1992,North America,Cuba,Boxing,63.5-67kg welterweight men,Men,SILVER,High,Critical
1992,North America,Puerto Rico,Boxing,63.5-67kg welterweight men,Men,BRONZE,High,Moderate
1992,Asia,Thailand,Boxing,63.5-67kg welterweight men,Men,BRONZE,Medium-High,Minimal
1992,Europe,Germany,Boxing,54-57kg featherweight men,Men,GOLD,High,Moderate
1992,Europe,Spain,Boxing,54-57kg featherweight men,Men,SILVER,High,Severe
1992,Africa,Algeria,Boxing,54-57kg featherweight men,Men,BRONZE,Medium-High,Severe
1992,Europe,Russia,Boxing,54-57kg featherweight men,Men,BRONZE,Medium-High,Moderate
1992,North America,United States,Boxing,57-60kg lightweight men,Men,GOLD,High,Severe
1992,Europe,Germany,Boxing,57-60kg lightweight men,Men,SILVER,High,Moderate
1992,Asia,Mongolia,Boxing,57-60kg lightweight men,Men,BRONZE,Medium-Low,Severe
1992,North America,Cuba,Boxing,51-54kg bantamweight men,Men,GOLD,High,Critical
1992,Europe,Ireland,Boxing,51-54kg bantamweight men,Men,SILVER,High,Severe
1992,Africa,Morocco,Boxing,51-54kg bantamweight men,Men,BRONZE,Medium-Low,Critical
1992,North America,Cuba,Boxing,60-63.5kg lightwelterweigh men,Men,GOLD,High,Critical
1992,North America,Canada,Boxing,60-63.5kg lightwelterweigh men,Men,SILVER,High,Moderate
1992,Europe,Finland,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,High,Critical
1992,Europe,Romania,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,Medium-High,Minimal
1992,Europe,Spain,Cycling Track,1km time trial men,Men,GOLD,High,Severe
1992,Oceania,Australia,Cycling Track,1km time trial men,Men,SILVER,High,Critical
1992,North America,United States,Cycling Track,1km time trial men,Men,BRONZE,High,Severe
1992,Europe,Italy,Cycling Track,Points Race men,Men,GOLD,High,Severe
1992,Europe,Netherlands,Cycling Track,Points Race men,Men,SILVER,High,Moderate
1992,Europe,Belgium,Cycling Track,Points Race men,Men,BRONZE,High,Moderate
1992,Europe,Germany,Cycling Track,Sprint individual men,Men,GOLD,High,Moderate
1992,Oceania,Australia,Cycling Track,Sprint individual men,Men,SILVER,High,Critical
1992,North America,Canada,Cycling Track,Sprint individual men,Men,BRONZE,High,Moderate
1992,Europe,Germany,Cycling Track,Team Pursuit 4000m men,Men,GOLD,High,Moderate
1992,Oceania,Australia,Cycling Track,Team Pursuit 4000m men,Men,SILVER,High,Critical
1992,Europe,Denmark,Cycling Track,Team Pursuit 4000m men,Men,BRONZE,High,Critical
1992,Europe,United Kingdom,Cycling Track,Individual Pursuit men,Men,GOLD,High,Critical
1992,Europe,Germany,Cycling Track,Individual Pursuit men,Men,SILVER,High,Moderate
1992,Oceania,New Zealand,Cycling Track,Individual Pursuit men,Men,BRONZE,High,Moderate
1992,Europe,Germany,Cycling Track,individual pursuit women,Women,GOLD,High,Moderate
1992,Oceania,Australia,Cycling Track,individual pursuit women,Women,SILVER,High,Critical
1992,North America,United States,Cycling Track,individual pursuit women,Women,BRONZE,High,Severe
1992,Europe,Estonia,Cycling Track,sprint women,Women,GOLD,Medium-High,Critical
1992,Europe,Germany,Cycling Track,sprint women,Women,SILVER,High,Moderate
1992,Europe,Netherlands,Cycling Track,sprint women,Women,BRONZE,High,Moderate
1992,Europe,Germany,Equestrian Dressage,team mixed,Open,GOLD,High,Moderate
1992,Europe,Netherlands,Equestrian Dressage,team mixed,Open,SILVER,High,Moderate
1992,North America,United States,Equestrian Dressage,team mixed,Open,BRONZE,High,Severe
1992,Europe,Germany,Equestrian Dressage,individual mixed,Open,GOLD,High,Moderate
1992,Europe,Germany,Equestrian Dressage,individual mixed,Open,SILVER,High,Moderate
1992,Europe,Germany,Equestrian Dressage,individual mixed,Open,BRONZE,High,Moderate
1992,North America,Canada,Swimming,100m backstroke men,Men,GOLD,High,Moderate
1992,North America,United States,Swimming,100m backstroke men,Men,SILVER,High,Severe
1992,North America,United States,Swimming,100m backstroke men,Men,BRONZE,High,Severe
1992,Europe,Russia,Swimming,200m freestyle men,Men,GOLD,Medium-High,Moderate
1992,Europe,Sweden,Swimming,200m freestyle men,Men,SILVER,High,Severe
1992,Europe,Finland,Swimming,200m freestyle men,Men,BRONZE,High,Critical
1992,North America,United States,Swimming,4x100m medley relay men,Men,GOLD,High,Severe
1992,Europe,Russia,Swimming,4x100m medley relay men,Men,SILVER,Medium-High,Moderate
1992,North America,Canada,Swimming,4x100m medley relay men,Men,BRONZE,High,Moderate
1992,Europe,Hungary,Swimming,400m individual medley men,Men,GOLD,Medium-High,Moderate
1992,North America,United States,Swimming,400m individual medley men,Men,SILVER,High,Severe
1992,Europe,Italy,Swimming,400m individual medley men,Men,BRONZE,High,Severe
1992,North America,United States,Swimming,200m butterfly women,Women,GOLD,High,Severe
1992,Asia,China,Swimming,200m butterfly women,Women,SILVER,Medium-High,Minimal
1992,Oceania,Australia,Swimming,200m butterfly women,Women,BRONZE,High,Critical
1992,Europe,Germany,Swimming,400m freestyle women,Women,GOLD,High,Moderate
1992,North America,United States,Swimming,400m freestyle women,Women,SILVER,High,Severe
1992,Oceania,Australia,Swimming,400m freestyle women,Women,BRONZE,High,Critical
1992,North America,United States,Swimming,4x100m freestyle relay men,Men,GOLD,High,Severe
1992,Europe,Russia,Swimming,4x100m freestyle relay men,Men,SILVER,Medium-High,Moderate
1992,Europe,Germany,Swimming,4x100m freestyle relay men,Men,BRONZE,High,Moderate
1992,North America,United States,Swimming,4x100m medley relay women,Women,GOLD,High,Severe
1992,Europe,Germany,Swimming,4x100m medley relay women,Women,SILVER,High,Moderate
1992,Europe,Russia,Swimming,4x100m medley relay women,Women,BRONZE,Medium-High,Moderate
1992,North America,United States,Swimming,100m butterfly men,Men,GOLD,High,Severe
1992,Europe,Poland,Swimming,100m butterfly men,Men,SILVER,Medium-High,Minimal
1992,South America,Suriname,Swimming,100m butterfly men,Men,BRONZE,Medium-High,Critical
1992,Europe,Russia,Swimming,4x200m freestyle relay men,Men,GOLD,Medium-High,Moderate
1992,Europe,Sweden,Swimming,4x200m freestyle relay men,Men,SILVER,High,Severe
1992,North America,United States,Swimming,4x200m freestyle relay men,Men,BRONZE,High,Severe
1992,Europe,Russia,Swimming,100m breaststroke women,Women,GOLD,Medium-High,Moderate
1992,North America,United States,Swimming,100m breaststroke women,Women,SILVER,High,Severe
1992,Oceania,Australia,Swimming,100m breaststroke women,Women,BRONZE,High,Critical
1992,Asia,China,Swimming,100m butterfly women,Women,GOLD,Medium-High,Minimal
1992,North America,United States,Swimming,100m butterfly women,Women,SILVER,High,Severe
1992,Europe,France,Swimming,100m butterfly women,Women,BRONZE,High,Severe
1992,North America,United States,Swimming,200m butterfly men,Men,GOLD,High,Severe
1992,Oceania,New Zealand,Swimming,200m butterfly men,Men,SILVER,High,Moderate
1992,Europe,France,Swimming,200m butterfly men,Men,BRONZE,High,Severe
1992,North America,United States,Swimming,200m freestyle women,Women,GOLD,High,Severe
1992,Europe,Germany,Swimming,200m freestyle women,Women,SILVER,High,Moderate
1992,Europe,Germany,Swimming,200m freestyle women,Women,BRONZE,High,Moderate
1992,North America,United States,Swimming,800m freestyle women,Women,GOLD,High,Severe
1992,Oceania,Australia,Swimming,800m freestyle women,Women,SILVER,High,Critical
1992,Europe,Germany,Swimming,800m freestyle women,Women,BRONZE,High,Moderate
1992,Oceania,Australia,Swimming,1500m freestyle men,Men,GOLD,High,Critical
1992,Oceania,Australia,Swimming,1500m freestyle men,Men,SILVER,High,Critical
1992,Europe,Germany,Swimming,1500m freestyle men,Men,BRONZE,High,Moderate
1992,Asia,Japan,Swimming,200m breaststroke women,Women,GOLD,High,Minimal
1992,Asia,China,Swimming,200m breaststroke women,Women,SILVER,Medium-High,Minimal
1992,North America,United States,Swimming,200m breaststroke women,Women,BRONZE,High,Severe
1992,Europe,Hungary,Swimming,200m individual medley men,Men,GOLD,Medium-High,Moderate
1992,North America,United States,Swimming,200m individual medley men,Men,SILVER,High,Severe
1992,Europe,Hungary,Swimming,200m individual medley men,Men,BRONZE,Medium-High,Moderate
1992,Europe,Russia,Swimming,400m freestyle men,Men,GOLD,Medium-High,Moderate
1992,Oceania,Australia,Swimming,400m freestyle men,Men,SILVER,High,Critical
1992,Europe,Sweden,Swimming,400m freestyle men,Men,BRONZE,High,Severe
1992,North America,United States,Swimming,4x100m freestyle relay women,Women,GOLD,High,Severe
1992,Asia,China,Swimming,4x100m freestyle relay women,Women,SILVER,Medium-High,Minimal
1992,Europe,Germany,Swimming,4x100m freestyle relay women,Women,BRONZE,High,Moderate
1992,Europe,Spain,Swimming,200m backstroke men,Men,GOLD,High,Severe
1992,Europe,Russia,Swimming,200m backstroke men,Men,SILVER,Medium-High,Moderate
1992,Europe,Italy,Swimming,200m backstroke men,Men,BRONZE,High,Severe
1992,Asia,China,Swimming,200m individual medley women,Women,GOLD,Medium-High,Minimal
1992,North America,United States,Swimming,200m individual medley women,Women,SILVER,High,Severe
1992,Europe,Germany,Swimming,200m individual medley women,Women,BRONZE,High,Moderate
1992,Asia,China,Swimming,100m freestyle women,Women,GOLD,Medium-High,Minimal
1992,North America,United States,Swimming,100m freestyle women,Women,SILVER,High,Severe
1992,Europe,Germany,Swimming,100m freestyle women,Women,BRONZE,High,Moderate
1992,Europe,Russia,Swimming,50m freestyle men,Men,GOLD,Medium-High,Moderate
1992,North America,United States,Swimming,50m freestyle men,Men,SILVER,High,Severe
1992,North America,United States,Swimming,50m freestyle men,Men,BRONZE,High,Severe
1992,Europe,Russia,Swimming,100m freestyle men,Men,GOLD,Medium-High,Moderate
1992,South America,Brazil,Swimming,100m freestyle men,Men,SILVER,Medium-High,Severe
1992,Europe,France,Swimming,100m freestyle men,Men,BRONZE,High,Severe
1992,North America,United States,Swimming,200m breaststroke men,Men,GOLD,High,Severe
1992,Europe,Hungary,Swimming,200m breaststroke men,Men,SILVER,Medium-High,Moderate
1992,Europe,United Kingdom,Swimming,200m breaststroke men,Men,BRONZE,High,Critical
1992,Europe,Hungary,Swimming,400m individual medley women,Women,GOLD,Medium-High,Moderate
1992,Asia,China,Swimming,400m individual medley women,Women,SILVER,Medium-High,Minimal
1992,North America,United States,Swimming,400m individual medley women,Women,BRONZE,High,Severe
1992,Europe,Hungary,Swimming,100m backstroke women,Women,GOLD,Medium-High,Moderate
1992,Europe,Hungary,Swimming,100m backstroke women,Women,SILVER,Medium-High,Moderate
1992,North America,United States,Swimming,100m backstroke women,Women,BRONZE,High,Severe
1992,Europe,Hungary,Swimming,200m backstroke women,Women,GOLD,Medium-High,Moderate
1992,Europe,Germany,Swimming,200m backstroke women,Women,SILVER,High,Moderate
1992,Oceania,Australia,Swimming,200m backstroke women,Women,BRONZE,High,Critical
1992,Asia,China,Swimming,50m freestyle women,Women,GOLD,Medium-High,Minimal
1992,Asia,China,Swimming,50m freestyle women,Women,SILVER,Medium-High,Minimal
1992,North America,United States,Swimming,50m freestyle women,Women,BRONZE,High,Severe
1992,North America,United States,Swimming,100m breaststroke men,Men,GOLD,High,Severe
1992,Europe,Hungary,Swimming,100m breaststroke men,Men,SILVER,Medium-High,Moderate
1992,Oceania,Australia,Swimming,100m breaststroke men,Men,BRONZE,High,Critical
1992,Europe,Italy,Water Polo,water polo men,Men,GOLD,High,Severe
1992,Europe,Spain,Water Polo,water polo men,Men,SILVER,High,Severe
1992,Europe,Russia,Water Polo,water polo men,Men,BRONZE,Medium-High,Moderate
1992,Europe,Switzerland,Tennis,Singles men,Men,GOLD,High,Critical
1992,Europe,Spain,Tennis,Singles men,Men,SILVER,High,Severe
1992,Europe,Croatia,Tennis,Singles men,Men,BRONZE,High,Moderate
1992,Europe,Russia,Tennis,Singles men,Men,BRONZE,Medium-High,Moderate
1992,North America,United States,Tennis,Singles women,Women,GOLD,High,Severe
1992,Europe,Germany,Tennis,Singles women,Women,SILVER,High,Moderate
1992,Europe,Spain,Tennis,Singles women,Women,BRONZE,High,Severe
1992,North America,United States,Tennis,Singles women,Women,BRONZE,High,Severe
1992,Europe,Germany,Tennis,doubles men,Men,GOLD,High,Moderate
1992,Africa,South Africa,Tennis,doubles men,Men,SILVER,Medium-Low,Severe
1992,Europe,Croatia,Tennis,doubles men,Men,BRONZE,High,Moderate
1992,South America,Argentina,Tennis,doubles men,Men,BRONZE,High,Minimal
1992,North America,United States,Tennis,doubles women,Women,GOLD,High,Severe
1992,Europe,Spain,Tennis,doubles women,Women,SILVER,High,Severe
1992,Europe,Russia,Tennis,doubles women,Women,BRONZE,Medium-High,Moderate
1992,Oceania,Australia,Tennis,doubles women,Women,BRONZE,High,Critical
1992,Europe,Russia,Handball,handball men,Men,GOLD,Medium-High,Moderate
1992,Europe,Sweden,Handball,handball men,Men,SILVER,High,Severe
1992,Europe,France,Handball,handball men,Men,BRONZE,High,Severe
1992,Europe,Norway,Handball,handball women,Women,SILVER,High,Moderate
1992,Europe,Russia,Handball,handball women,Women,BRONZE,Medium-High,Moderate
1992,Asia,China,Table Tennis,doubles men,Men,GOLD,Medium-High,Minimal
1992,Europe,Germany,Table Tennis,doubles men,Men,SILVER,High,Moderate
1992,Asia,China,Table Tennis,doubles women,Women,GOLD,Medium-High,Minimal
1992,Asia,China,Table Tennis,doubles women,Women,SILVER,Medium-High,Minimal
1992,Asia,China,Table Tennis,Singles women,Women,GOLD,Medium-High,Minimal
1992,Asia,China,Table Tennis,Singles women,Women,SILVER,Medium-High,Minimal
1992,Europe,Sweden,Table Tennis,Singles men,Men,GOLD,High,Severe
1992,Europe,France,Table Tennis,Singles men,Men,SILVER,High,Severe
1992,Asia,China,Table Tennis,Singles men,Men,BRONZE,Medium-High,Minimal
1992,Europe,Norway,Cross Country Skiing,Combined 10km  15km pursuit men,Men,GOLD,High,Moderate
1992,Europe,Norway,Cross Country Skiing,Combined 10km  15km pursuit men,Men,SILVER,High,Moderate
1992,Europe,Italy,Cross Country Skiing,Combined 10km  15km pursuit men,Men,BRONZE,High,Severe
1992,Europe,Russia,Cross Country Skiing,15km mass start women,Women,GOLD,Medium-High,Moderate
1992,Europe,Finland,Cross Country Skiing,15km mass start women,Women,SILVER,High,Critical
1992,Europe,Russia,Cross Country Skiing,15km mass start women,Women,BRONZE,Medium-High,Moderate
1992,Europe,Russia,Cross Country Skiing,Relay 4x5km women,Women,GOLD,Medium-High,Moderate
1992,Europe,Norway,Cross Country Skiing,Relay 4x5km women,Women,SILVER,High,Moderate
1992,Europe,Italy,Cross Country Skiing,Relay 4x5km women,Women,BRONZE,High,Severe
1992,Europe,Norway,Cross Country Skiing,50km men,Men,GOLD,High,Moderate
1992,Europe,Italy,Cross Country Skiing,50km men,Men,SILVER,High,Severe
1992,Europe,Italy,Cross Country Skiing,50km men,Men,BRONZE,High,Severe
1992,Europe,Norway,Cross Country Skiing,10km pursuit men,Men,GOLD,High,Moderate
1992,Europe,Italy,Cross Country Skiing,10km pursuit men,Men,SILVER,High,Severe
